country_code,subdivision_name,code,country_name,combined_name,location_normalized,latitude,longitude,place_id
MU,Riviere du Rempart,MU-RR,Mauritius,"Riviere du Rempart, Mauritius",Rivière du Rempart District,-20.0560983,57.6552389,ChIJA4R0fyAAfSERbsqBUmY8br0
MU,Savanne,MU-SA,Mauritius,"Savanne, Mauritius",Savanne District,-20.473953,57.4853561,ChIJWYYletdlfCERd3ZhqgQHJck
MV,Alifu Alifu,MV-02,Maldives,"Alifu Alifu, Maldives",North Central Province,4.085,72.8515479,ChIJ3c7B8nLiQDsRbpqVy5cSo34
MV,Baa,MV-20,Maldives,"Baa, Maldives",North Province,5.2396042,72.9932969,ChIJZWQCGugnQDsRD7-h_VRlpOQ
MV,Dhaalu,MV-17,Maldives,"Dhaalu, Maldives",Central Province,2.8468502,72.9460566,ChIJ-Wn2fRqnRzsRqqnMBUqclsk
MV,Gaafu Dhaalu,MV-28,Maldives,"Gaafu Dhaalu, Maldives",Upper South Province,0.358804,73.1821623,ChIJWxnZj1bxSjsRL5hgpKF3Lzw
MV,Haa Dhaalu,MV-23,Maldives,"Haa Dhaalu, Maldives",Upper North Province,6.5782717,72.9460566,ChIJUeuz4gpjbDsRBGK6Yd2YZPQ
MV,Kaafu,MV-26,Maldives,"Kaafu, Maldives",North Central Province,4.4558979,73.5594128,ChIJi6_s6lV-PzsRVUWsyj6pqEY
MV,Laamu,MV-05,Maldives,"Laamu, Maldives",South Central Province,1.9430737,73.4180211,ChIJ1-4cDIwsSDsRTBTf6TmV9KE
MV,Maale,MV-MLE,Maldives,"Maale, Maldives",Male,4.1754959,73.5093474,ChIJ5fXRB1Z-PzsRmRIFWpvp2Io
MV,Meemu,MV-12,Maldives,"Meemu, Maldives",Central Province,3.0090345,73.5122928,ChIJKXNQviqJRzsRbjkvbe_N3zQ
MV,Noonu,MV-25,Maldives,"Noonu, Maldives",North Province,5.8551276,73.323708,ChIJjZycRrlPazsR8osMF18nWFo
MV,Raa,MV-13,Maldives,"Raa, Maldives",North Province,5.6006457,72.9460566,ChIJIzQjNLkCazsR5DrYQgV7fDE
MV,Vaavu,MV-04,Maldives,"Vaavu, Maldives",North Central Province,3.3955438,73.5122928,ChIJcZ2q34OrQDsRhRb2S-8dtBU
MW,Balaka,MW-BA,Malawi,"Balaka, Malawi",Southern Region,-14.9876054,34.9561748,ChIJCdH_i33M2BgRGd5g-efXJhY
MW,Blantyre,MW-BL,Malawi,"Blantyre, Malawi",Southern Region,-15.7666707,35.0167866,ChIJXwDAyxNF2BgR5hHY5NpYYyM
MW,Dowa,MW-DO,Malawi,"Dowa, Malawi",Central Region,-13.6514687,33.9359756,ChIJEcAfXeGaHxkR9y0Q8dUFAFs
MW,Lilongwe,MW-LI,Malawi,"Lilongwe, Malawi",Central Region,-13.9626121,33.7741195,ChIJBZgp_B_TIRkR-T-gIJ_rtwQ
MW,Machinga,MW-MH,Malawi,"Machinga, Malawi",Southern Region,-15.1699934,35.2999779,ChIJnS9PX9Uj2RgR33-M2wD3jdY
MW,Mangochi,MW-MG,Malawi,"Mangochi, Malawi",Southern Region,-14.4861733,35.253304,ChIJlYZrBTbi3hgRlw3y_RY_pms
MW,Mzimba,MW-MZ,Malawi,"Mzimba, Malawi",Northern Region,-11.8991825,33.5923941,ChIJZWXiWTX3HBkRI8X2VV_IL_Q
MW,Ntchisi,MW-NI,Malawi,"Ntchisi, Malawi",Central Region,-13.2841992,33.8857747,ChIJiYzYarGrHxkRBHvu7142WCE
MW,Salima,MW-SA,Malawi,"Salima, Malawi",Central Region,-13.7795533,34.458641,ChIJy6-1X7EBIBkRtyhv07stccs
MW,Zomba,MW-ZO,Malawi,"Zomba, Malawi",Southern Region,-15.3765857,35.3356518,ChIJVVmc5qQE2RgR3vdg7cqnFz8
MX,Aguascalientes,MX-AGU,Mexico,"Aguascalientes, Mexico",Aguascalientes,21.8852562,-102.2915677,ChIJ-9nkOhTsKYQRIFKcZ3hpAQQ
MX,Baja California,MX-BCN,Mexico,"Baja California, Mexico",Baja California,30.8406338,-115.2837585,ChIJ0913qAxw14ARjt4YA5_9pPw
MX,Baja California Sur,MX-BCS,Mexico,"Baja California Sur, Mexico",Baja California Sur,26.0444446,-111.6660725,ChIJyR6itTnTr4YRGFmnqTqz33E
MX,Campeche,MX-CAM,Mexico,"Campeche, Mexico",Campeche,19.8301251,-90.5349087,ChIJbRNrF5Yz-IURRGLylUyOPek
MX,Chiapas,MX-CHP,Mexico,"Chiapas, Mexico",Chiapas,16.7569318,-93.1292353,ChIJZ85Xl7REjYURFdYZRoIzAM8
MX,Chihuahua,MX-CHH,Mexico,"Chihuahua, Mexico",Chihuahua,28.6329957,-106.0691004,ChIJM0BIXZ1E6oYRex3dBqen8bc
MX,Ciudad de Mexico,MX-CMX,Mexico,"Ciudad de Mexico, Mexico",Mexico City,19.4326077,-99.133208,ChIJB3UJ2yYAzoURQeheJnYQBlQ
MX,Coahuila de Zaragoza,MX-COA,Mexico,"Coahuila de Zaragoza, Mexico",Coahuila,27.058676,-101.7068294,ChIJKR6Opr1yiIYROXrNFNeaAGQ
MX,Colima,MX-COL,Mexico,"Colima, Mexico",Colima,19.2452342,-103.7240868,ChIJF6JVNFJFJYQR5lX1WvyXtLY
MX,Durango,MX-DUR,Mexico,"Durango, Mexico",Durango,24.0277202,-104.6531759,ChIJc9-8GKW3m4YR1EpsOqaO3b8
MX,Guanajuato,MX-GUA,Mexico,"Guanajuato, Mexico",Guanajuato,21.0190145,-101.2573586,ChIJ6_EMi_VzK4QRdB5XZdGw9CU
MX,Guerrero,MX-GRO,Mexico,"Guerrero, Mexico",Guerrero,17.4391926,-99.5450974,ChIJPyAn81hly4UROst3QpsiNzE
MX,Hidalgo,MX-HID,Mexico,"Hidalgo, Mexico",Hidalgo,20.0910963,-98.7623874,ChIJ5y_OIgQK0YURG3hAeb_FUoE
MX,Jalisco,MX-JAL,Mexico,"Jalisco, Mexico",Jalisco,20.6595382,-103.3494376,ChIJb05i1OtAH4QRU0obWqOw_qA
MX,Michoacan de Ocampo,MX-MIC,Mexico,"Michoacan de Ocampo, Mexico",Michoacán,19.5665192,-101.7068294,ChIJt1yzHj5fKoQR1OBL8wxlxzs
MX,Morelos,MX-MOR,Mexico,"Morelos, Mexico",Morelos,18.6813049,-99.1013498,ChIJR_72Ja7fzYURD91poSWCX5c
MX,Nayarit,MX-NAY,Mexico,"Nayarit, Mexico",Nayarit,21.7513844,-104.8454619,ChIJR9s-5pyoIIQROdKUhqL1yMI
MX,Nuevo Leon,MX-NLE,Mexico,"Nuevo Leon, Mexico",Nuevo Leon,25.592172,-99.9961947,ChIJXbClooSVYoYRxrtsw0L0HXA
MX,Oaxaca,MX-OAX,Mexico,"Oaxaca, Mexico",Oaxaca,17.0731842,-96.7265889,ChIJsdkm30kix4URO_zfV3aniKw
MX,Puebla,MX-PUE,Mexico,"Puebla, Mexico",Puebla,19.0414398,-98.2062727,ChIJO3q8Xr3Az4URla2U5B1Gpkg
MX,Queretaro,MX-QUE,Mexico,"Queretaro, Mexico",Querétaro,20.5887932,-100.3898881,ChIJVZJb3I9b04URL4MbVqqUsJc
MX,Quintana Roo,MX-ROO,Mexico,"Quintana Roo, Mexico",Quintana Roo,19.1817393,-88.4791376,ChIJlSbD6vD8T48RnI1MSCrF8MQ
MX,San Luis Potosi,MX-SLP,Mexico,"San Luis Potosi, Mexico",San Luis Potosi,22.1564699,-100.9855409,ChIJefusBQCiKoQRV4Lhrynu0g4
MX,Sinaloa,MX-SIN,Mexico,"Sinaloa, Mexico",Sinaloa,25.1721091,-107.4795173,ChIJWUmnKJRTn4YR71--DXbfe5w
MX,Sonora,MX-SON,Mexico,"Sonora, Mexico",Sonora,29.2972247,-110.3308814,ChIJD9JN52kpmIYRdOO7_Br_Vs0
MX,Tabasco,MX-TAB,Mexico,"Tabasco, Mexico",Tabasco,17.8409173,-92.6189273,ChIJT8t4j1_77YURRGuG2RHLJtQ
MX,Tamaulipas,MX-TAM,Mexico,"Tamaulipas, Mexico",Tamaulipas,24.26694,-98.8362755,ChIJWSQe265TeYYRJRnoNVqfhTM
MX,Tlaxcala,MX-TLA,Mexico,"Tlaxcala, Mexico",Tlaxcala,19.318154,-98.2374954,ChIJE2EAHD_Zz4UR4L181Friujg
MX,Veracruz de Ignacio de la Llave,MX-VER,Mexico,"Veracruz de Ignacio de la Llave, Mexico",Veracruz,19.2601605,-96.5783387,ChIJbVJUr9BVw4URs7kQZwp_dy0
MX,Yucatan,MX-YUC,Mexico,"Yucatan, Mexico",Yucatan,20.7098786,-89.0943377,ChIJ7QTWqvgPVI8RCj0IMXUhzMw
MX,Zacatecas,MX-ZAC,Mexico,"Zacatecas, Mexico",Zacatecas,22.7708555,-102.5832426,ChIJb_7JfqDRgYYRmG0lXv0tHxw
MY,Johor,MY-01,Malaysia,"Johor, Malaysia",Johor,1.4853682,103.7618154,ChIJn9vtiTLMxDERtK0Mv5sya3s
MY,Kedah,MY-02,Malaysia,"Kedah, Malaysia",Kedah,6.1183964,100.3684595,ChIJoUVAXxN2STARpE6rChGD5Gw
MY,Kelantan,MY-03,Malaysia,"Kelantan, Malaysia",Kelantan,6.1253969,102.238071,ChIJWRr6ZHLZtTER8LyfSrt7yW4
MY,Melaka,MY-04,Malaysia,"Melaka, Malaysia",Malacca,2.194418,102.249063,ChIJd3J6lejk0TERaU5U1OUmM5g
MY,Negeri Sembilan,MY-05,Malaysia,"Negeri Sembilan, Malaysia",Negeri Sembilan,2.7258058,101.9423782,ChIJK9odZW_nzTERSQIXvC9ITis
MY,Pahang,MY-06,Malaysia,"Pahang, Malaysia",Pahang,3.8126318,103.3256204,ChIJixCdiOIExTERRqhbfnbrOYs
MY,Perak,MY-08,Malaysia,"Perak, Malaysia",Perak,4.5921126,101.090109,ChIJHUBEL_y1NDAR0lr-XPDW2aI
MY,Perlis,MY-09,Malaysia,"Perlis, Malaysia",Perlis,6.4449129,100.2047691,ChIJ-b3U8hZ5TDARb_v8dfzJXmc
MY,Pulau Pinang,MY-07,Malaysia,"Pulau Pinang, Malaysia",Penang,5.4163935,100.3326786,ChIJ3ZBTCQOUSjARP2OP86UFwyk
MY,Sabah,MY-12,Malaysia,"Sabah, Malaysia",Sabah,5.9788398,116.0753199,ChIJnYq8yHFRFTIRB7OWbEMenYg
MY,Sarawak,MY-13,Malaysia,"Sarawak, Malaysia",Sarawak,1.5532783,110.3592127,ChIJR25LAQ8q9jERABP-xW6lWvI
MY,Selangor,MY-10,Malaysia,"Selangor, Malaysia",Selangor,3.0738379,101.5183469,ChIJXwTrzVJCzDERuftdIeG-4SY
MY,Terengganu,MY-11,Malaysia,"Terengganu, Malaysia",Terengganu,5.3116916,103.1324154,ChIJV9P7V3XdtjER_qPy7a_lj2o
MY,Wilayah Persekutuan Kuala Lumpur,MY-14,Malaysia,"Wilayah Persekutuan Kuala Lumpur, Malaysia",Federal Territory of Kuala Lumpur,3.139003,101.686855,ChIJ5-rvAcdJzDERfSgcL1uO2fQ
MY,Wilayah Persekutuan Labuan,MY-15,Malaysia,"Wilayah Persekutuan Labuan, Malaysia",Labuan Federal Territory,5.2831456,115.230825,ChIJjyIiA74ZIzIRfKq0JB4F1MM
MY,Wilayah Persekutuan Putrajaya,MY-16,Malaysia,"Wilayah Persekutuan Putrajaya, Malaysia",Putrajaya,2.926361,101.696445,ChIJIwuORCW2zTERbK-BqY9eFoU
MZ,Cabo Delgado,MZ-P,Mozambique,"Cabo Delgado, Mozambique",Cabo Delgado Province,-12.3335474,39.3206241,ChIJFb8REtFrkxgRToDo2vgrYks
MZ,Gaza,MZ-G,Mozambique,"Gaza, Mozambique",Gaza Province,-23.0221928,32.7181375,ChIJl5VPKj774B4R8xnsDO0QOL4
MZ,Inhambane,MZ-I,Mozambique,"Inhambane, Mozambique",Inhambane Province,-23.8662153,35.3826756,ChIJOc7QUwHQIR8R9cG0pVmylTw
MZ,Manica,MZ-B,Mozambique,"Manica, Mozambique",Manica Province,-18.9438274,32.8648538,ChIJo9PZM9uXLBkREaKzvH2xk7Y
MZ,Maputo,MZ-L,Mozambique,"Maputo, Mozambique",Maputo,-25.969248,32.5731746,ChIJVdpmtiOX5h4RQrRrmld_SUI
MZ,Nampula,MZ-N,Mozambique,"Nampula, Mozambique",Nampula Province,-15.1266347,39.2687161,ChIJOaE2a7M1xhgRdN3KTEt2F8I
MZ,Niassa,MZ-A,Mozambique,"Niassa, Mozambique",Niassa Province,-12.7826202,36.6093926,ChIJF0qQHTn14BgRJufSkh7J66k
MZ,Sofala,MZ-S,Mozambique,"Sofala, Mozambique",Sofala Province,-19.2039073,34.8624166,ChIJwUegXV9qKh8RWRu0BHB0JTA
MZ,Tete,MZ-T,Mozambique,"Tete, Mozambique",Tete Province,-16.1328104,33.6063855,ChIJubCl_4hHJhkRgiIROY03S3U
MZ,Zambezia,MZ-Q,Mozambique,"Zambezia, Mozambique",Zambezia Province,-16.5638987,36.6093926,ChIJeaYGHfLz0hgRB9ptWDCfGjw
NA,Erongo,NA-ER,Namibia,"Erongo, Namibia",Erongo Region,-22.2565682,15.4068079,ChIJUeRAkFZ1dhwRKGqYcDR9VVQ
NA,Hardap,NA-HA,Namibia,"Hardap, Namibia",Hardap Region,-24.533333,17.933333,ChIJ7456PcP4DRwRTqYkiorWbPA
NA,Karas,NA-KA,Namibia,"Karas, Namibia",Karas Region,-26.8429645,17.2902839,ChIJOXAYCPJOFBwReYfMOAG9Bcg
NA,Kavango East,NA-KE,Namibia,"Kavango East, Namibia",Kavango Region,-18.271048,18.4276047,ChIJ5feJ_97X5BsRT38D25eYAiE
NA,Khomas,NA-KH,Namibia,"Khomas, Namibia",Khomas Region,-22.6377854,17.1011931,ChIJf8ozTv4NCxwRVM1-FtmyAyk
NA,Kunene,NA-KU,Namibia,"Kunene, Namibia",Kunene Region,-19.4086317,13.914399,ChIJy6ZNZrxdmhsRK8rm7hk7sZI
NA,Ohangwena,NA-OW,Namibia,"Ohangwena, Namibia",Ohangwena Region,-17.5979291,16.8178377,ChIJzSuq73-37BsRCclBLbpy_4E
NA,Omaheke,NA-OH,Namibia,"Omaheke, Namibia",Omaheke Region,-21.8466651,19.1880047,ChIJORna8VQ8CBwRKuzHCRsRWRA
NA,Omusati,NA-OS,Namibia,"Omusati, Namibia",Omusati Region,-18.4070294,14.8454619,ChIJKVwOPd93kRsRknpawZUFHtE
NA,Oshana,NA-ON,Namibia,"Oshana, Namibia",Oshana Region,-18.4305064,15.6881788,ChIJ351td3tQkhsRSSlO9bvIDQA
NA,Oshikoto,NA-OT,Namibia,"Oshikoto, Namibia",Oshikoto Region,-18.4152575,16.912251,ChIJM6s7YUpk7RsR83RcPyC3lVs
NA,Otjozondjupa,NA-OD,Namibia,"Otjozondjupa, Namibia",Otjozondjupa Region,-20.5486916,17.668887,ChIJ_7SqpVK99hsRJoAG7f5HMeY
NA,Zambezi,NA-CA,Namibia,"Zambezi, Namibia",Zambezi Region,-17.8193419,23.9536466,ChIJ6ZWCJLviWRkR7vczZyMxxu4
NC,Province Nord,-,New Caledonia,"Province Nord, New Caledonia",North Province,-20.8888373,164.8741045,ChIJN7k-M9bFnm4RXxcaX0n3q-w
NC,Province Sud,-,New Caledonia,"Province Sud, New Caledonia",South Province,-21.7482006,166.1783739,ChIJ9YSsTnEXKGwRqy-0J4UK3No
NE,Agadez,NE-1,Niger,"Agadez, Niger",Agadez Region,16.9741689,7.986535,ChIJ4SqB-kwwmBERmiSXA5bASRY
NE,Diffa,NE-2,Niger,"Diffa, Niger",Diffa Region,13.3132472,12.6158803,ChIJFUEJblBjDxERIpaGaEpbvBw
NE,Dosso,NE-3,Niger,"Dosso, Niger",Dosso Region,13.0504833,3.2080991,ChIJk7TxJJEOzxERMMrcdUdUVFs
NE,Niamey,NE-8,Niger,"Niamey, Niger",Niamey Urban Community,13.5115963,2.1253854,ChIJZfzdwGx10BERTrd32q9LzoE
NE,Tahoua,NE-5,Niger,"Tahoua, Niger",Tahoua Region,14.8904575,5.2579968,ChIJV9q7bjGyuBERNFb2AYHRBOM
NE,Zinder,NE-7,Niger,"Zinder, Niger",Zinder Region,13.8018124,8.98527,ChIJ_UPmmhDDpRERBEBn7KtlvCY
NG,Abia,NG-AB,Nigeria,"Abia, Nigeria",Abia,5.4527354,7.5248414,ChIJfddsxNhlXRARvk_EPyQm6YI
NG,Abuja Federal Capital Territory,NG-FC,Nigeria,"Abuja Federal Capital Territory, Nigeria",Federal Capital Territory,8.8940691,7.1860402,ChIJqe0-zldhThAR_C3jizYcrzI
NG,Adamawa,NG-AD,Nigeria,"Adamawa, Nigeria",Adamawa,9.3264751,12.3983853,ChIJzVf2EAsA_BAR_eIXdOZnG5g
NG,Akwa Ibom,NG-AK,Nigeria,"Akwa Ibom, Nigeria",Akwa Ibom,4.9057371,7.8536675,ChIJlcPp66oTaBARgYrwXU3uEqk
NG,Anambra,NG-AN,Nigeria,"Anambra, Nigeria",Anambra,6.2208997,6.9369559,ChIJ-cKEFhqFQxAR0LT76AGtYs8
NG,Bauchi,NG-BA,Nigeria,"Bauchi, Nigeria",Bauchi,10.3009641,9.8236533,ChIJ-dWkRBHXVBARrV8TXtJsW1Y
NG,Bayelsa,NG-BY,Nigeria,"Bayelsa, Nigeria",Bayelsa,4.7719071,6.0698526,ChIJ0cYnhCVlahARakM6A1Nf5mk
NG,Benue,NG-BE,Nigeria,"Benue, Nigeria",Benue,7.3369024,8.7403687,ChIJNfZjYHj0WhARrkjD65n3QQI
NG,Borno,NG-BO,Nigeria,"Borno, Nigeria",Borno,11.8846356,13.1519665,ChIJJ5eaMlEHGxERHXoXstVJ1-Q
NG,Cross River,NG-CR,Nigeria,"Cross River, Nigeria",Cross River,5.8701724,8.5988014,ChIJ-_JmKTiOYBAR8iKT9j8YRHQ
NG,Delta,NG-DE,Nigeria,"Delta, Nigeria",Delta,5.7040308,5.9339181,ChIJIT0sDUKrQRARaXBMQG_Ahxs
NG,Ebonyi,NG-EB,Nigeria,"Ebonyi, Nigeria",Ebonyi,6.2649232,8.0137302,ChIJl1u4h_uGXBARg939xoXAa7o
NG,Edo,NG-ED,Nigeria,"Edo, Nigeria",Edo,6.6341831,5.9304056,ChIJ_3eM_4m1RhARahWUwfbdXrU
NG,Ekiti,NG-EK,Nigeria,"Ekiti, Nigeria",Ekiti,7.7189862,5.3109505,ChIJ800P5w3gRxARNR4uu8-8H90
NG,Enugu,NG-EN,Nigeria,"Enugu, Nigeria",Enugu,6.4583661,7.5463885,ChIJJRp9iM-jRBARPQyOkIIuNJ4
NG,Gombe,NG-GO,Nigeria,"Gombe, Nigeria",Gombe,10.279142,11.1730615,ChIJD7p65mTQ_xAR74mSKefZckw
NG,Imo,NG-IM,Nigeria,"Imo, Nigeria",Imo,5.5720122,7.0588219,ChIJ_ylxZRmOQhAR2VN1FpalMZQ
NG,Jigawa,NG-JI,Nigeria,"Jigawa, Nigeria",Jigawa,12.228012,9.5615867,ChIJhQ1txnJPqBERNQwRJli1XwM
NG,Kaduna,NG-KD,Nigeria,"Kaduna, Nigeria",Kaduna,10.5104642,7.4165053,ChIJdRc3NFg1TRARdOG_mpeVAUg
NG,Kano,NG-KN,Nigeria,"Kano, Nigeria",Kano,12.0021794,8.5919561,ChIJ8fP_8O-ArhER61TaowCH_4U
NG,Katsina,NG-KT,Nigeria,"Katsina, Nigeria",Katsina,12.9815608,7.6222665,ChIJj2a1_bU8sBER4GfKZ6I7-8A
NG,Kebbi,NG-KE,Nigeria,"Kebbi, Nigeria",Kebbi,11.4942003,4.2333355,ChIJ4zA_Qk1TyhERbEeHoNSqsTI
NG,Kogi,NG-KO,Nigeria,"Kogi, Nigeria",Kogi,7.7337325,6.6905836,ChIJ3RIf1ulBTxAR_apYLU_5yb0
NG,Kwara,NG-KW,Nigeria,"Kwara, Nigeria",Kwara,8.9668961,4.3874051,ChIJMbt8W4-lSRARz52F4APcaJw
NG,Lagos,NG-LA,Nigeria,"Lagos, Nigeria",Lagos,6.5243793,3.3792057,ChIJwYCC5iqLOxARy9nDZ6OHntw
NG,Nasarawa,NG-NA,Nigeria,"Nasarawa, Nigeria",Nasarawa,8.4997908,8.1996937,ChIJbx-pchSWURARL4YujhB4XrU
NG,Niger,NG-NI,Nigeria,"Niger, Nigeria",Niger,9.9309224,5.598321,ChIJDxTO8DxBNRARuFlBY8npUqw
NG,Ogun,NG-OG,Nigeria,"Ogun, Nigeria",Ogun State,6.9979747,3.4737378,ChIJy4cQ6-4NOxAR6JxAUS_YZ64
NG,Ondo,NG-ON,Nigeria,"Ondo, Nigeria",Ondo,7.1000051,4.8416936,ChIJSTSL0WliOBARLlfNcEZ-NE8
NG,Osun,NG-OS,Nigeria,"Osun, Nigeria",Osun,7.5628964,4.5199593,ChIJGZnxkhQbOBAR0_wa49epREQ
NG,Oyo,NG-OY,Nigeria,"Oyo, Nigeria",Oyo,7.8429579,3.9368439,ChIJCZuwLpdZNxARaSKqaFWNQ9g
NG,Plateau,NG-PL,Nigeria,"Plateau, Nigeria",Plateau,9.2182093,9.5179488,ChIJYcm0y5Q5URARxcQ6nnFXP88
NG,Rivers,NG-RI,Nigeria,"Rivers, Nigeria",Rivers,4.8396414,6.9112378,ChIJ4y71DGjraRARXLlP8kNiVIg
NG,Sokoto,NG-SO,Nigeria,"Sokoto, Nigeria",Sokoto,13.0058731,5.2475518,ChIJUdH_cDnDtxERMS0dL-SCgmA
NG,Taraba,NG-TA,Nigeria,"Taraba, Nigeria",Taraba,7.9993616,10.7739863,ChIJF1m99TzgVxARhJ1qwN8zYaI
NG,Yobe,NG-YO,Nigeria,"Yobe, Nigeria",Yobe,12.293876,11.4390411,ChIJJz2WrejpBxERxE67Opd7Flc
NG,Zamfara,NG-ZA,Nigeria,"Zamfara, Nigeria",Zamfara,12.1221805,6.2235819,ChIJYa07N-D5thERCQcRP14cbZE
NI,Boaco,NI-BO,Nicaragua,"Boaco, Nicaragua",Boaco,12.469284,-85.6614682,ChIJ2coa6RWhc48RYOiFRtjrwQw
NI,Carazo,NI-CA,Nicaragua,"Carazo, Nicaragua",Carazo,11.7274729,-86.2158497,ChIJXx8sSk8ddI8RU9GmileemrA
NI,Chinandega,NI-CI,Nicaragua,"Chinandega, Nicaragua",Chinandega,12.6234721,-87.1273253,ChIJP-zXMuzxcI8R7AKWj1Oh4FM
NI,Chontales,NI-CO,Nicaragua,"Chontales, Nicaragua",Chontales,11.9394717,-85.1894045,ChIJX1T9kOljc48RYZWF6uLkKl8
NI,Costa Caribe Norte,NI-AN,Nicaragua,"Costa Caribe Norte, Nicaragua",North Caribbean Coast Autonomous Region,13.8394456,-83.9320806,ChIJ828chdnkEI8RfB3WTR7D8Do
NI,Costa Caribe Sur,NI-AS,Nicaragua,"Costa Caribe Sur, Nicaragua",South Caribbean Coast Autonomous Region,12.1918502,-84.1012861,ChIJ6chW8QYIDI8RpB4DOlSmD1k
NI,Esteli,NI-ES,Nicaragua,"Esteli, Nicaragua",Esteli,13.0851139,-86.3630197,ChIJrcELwEKMcY8Rb0qVUrMa3pA
NI,Granada,NI-GR,Nicaragua,"Granada, Nicaragua",Granada,11.9344073,-85.9560005,ChIJkxVrcJEMdI8RjLTOyE2QjDs
NI,Jinotega,NI-JI,Nicaragua,"Jinotega, Nicaragua",Jinotega,13.0883907,-85.9993997,ChIJif9XzIg-co8RypZkVTUQu7k
NI,Leon,NI-LE,Nicaragua,"Leon, Nicaragua",Leon,12.4342803,-86.8805219,ChIJd3qPu5IfcY8RPDHqZG_AtTo
NI,Madriz,NI-MD,Nicaragua,"Madriz, Nicaragua",Madriz,13.4726005,-86.4592091,ChIJAWZ_HNXfcY8Rh2uztwRPfpU
NI,Managua,NI-MN,Nicaragua,"Managua, Nicaragua",Managua,12.1149926,-86.2361744,ChIJC4gH2Q1WcY8RakxPFKL0Xmw
NI,Masaya,NI-MS,Nicaragua,"Masaya, Nicaragua",Masaya,11.9704485,-86.0886366,ChIJKRUckR0GdI8R0moxUGHN1vI
NI,Matagalpa,NI-MT,Nicaragua,"Matagalpa, Nicaragua",Matagalpa,12.9290069,-85.9151211,ChIJLx1W-TBIco8RmdvMt22kkxc
NI,Nueva Segovia,NI-NS,Nicaragua,"Nueva Segovia, Nicaragua",Nueva Segovia,13.7894404,-86.0121573,ChIJI33IspbkbY8RjIUDRc8qzOE
NI,Rivas,NI-RI,Nicaragua,"Rivas, Nicaragua",Rivas,11.4326663,-85.8230251,ChIJUyYgT8FOdI8RkYf6J6WKeps
NL,Drenthe,NL-DR,Netherlands,"Drenthe, Netherlands",Drenthe,52.9476012,6.6230586,ChIJJe9hK-IhyEcRMK4d-ISmq2o
NL,Flevoland,NL-FL,Netherlands,"Flevoland, Netherlands",Flevoland,52.5279781,5.5953508,ChIJ1xORtvImxkcR4SzuR8Lc-j8
NL,Fryslan,NL-FR,Netherlands,"Fryslan, Netherlands",Friesland,53.1641642,5.7817542,ChIJleoU4ozkyEcRQFwejVreAAM
NL,Gelderland,NL-GE,Netherlands,"Gelderland, Netherlands",Gelderland,52.045155,5.8718235,ChIJB-9Q0R-6x0cRcFwejVreAAM
NL,Groningen,NL-GR,Netherlands,"Groningen, Netherlands",Groningen,53.2193835,6.5665017,ChIJp8xitIYyyEcR3Mim-YZQS8s
NL,Limburg,NL-LI,Netherlands,"Limburg, Netherlands",Limburg,51.4427238,6.0608726,ChIJkzteeLbpwEcRh3gtWm9Fi90
NL,Noord-Brabant,NL-NB,Netherlands,"Noord-Brabant, Netherlands",North Brabant,51.4826537,5.2321687,ChIJtanWwXa_xkcRwFwejVreAAM
NL,Noord-Holland,NL-NH,Netherlands,"Noord-Holland, Netherlands",North Holland,52.5205869,4.788474,ChIJu-SH28MJxkcRJYI2wf63IME
NL,Overijssel,NL-OV,Netherlands,"Overijssel, Netherlands",Overijssel,52.4387814,6.5016411,ChIJMxy1uXMUuEcRn_OKFanz9VM
NL,Utrecht,NL-UT,Netherlands,"Utrecht, Netherlands",Utrecht,52.0907374,5.1214201,ChIJNy3TOUNvxkcR6UqvGUz8yNY
NL,Zeeland,NL-ZE,Netherlands,"Zeeland, Netherlands",Zeeland,51.4940309,3.8496815,ChIJyfyksadZxEcRt6HidhtRRCo
NL,Zuid-Holland,NL-ZH,Netherlands,"Zuid-Holland, Netherlands",South Holland,52.0207975,4.4937836,ChIJ3xx5hqRHxEcRqpVxnOHVK_w
NO,Aust-Agder,NO-09,Norway,"Aust-Agder, Norway",Agder,58.963369,7.6799511,ChIJOdvtGSz3OEYRLOFu2kxKXFE
NO,More og Romsdal,NO-15,Norway,"More og Romsdal, Norway",Møre og Romsdal,62.8406833,7.007143,ChIJWcLG1x1UEUYRWmPHRZ1TRJ4
NO,Nordland,NO-18,Norway,"Nordland, Norway",Nordland,67.097529,14.5736286,ChIJU1QPxFM-30URIB3dD6sIAgM
NO,Oslo,NO-03,Norway,"Oslo, Norway",Oslo,59.9138688,10.7522454,ChIJOfBn8mFuQUYRmh4j019gkn4
NO,Rogaland,NO-11,Norway,"Rogaland, Norway",Rogaland,59.1489544,6.0143432,ChIJC9fcKj81OkYRvMAMC7ocBuA
NO,Vest-Agder,NO-10,Norway,"Vest-Agder, Norway",Agder,58.5032084,7.7571974,ChIJD0JSTvhPOEYR8vitVnMQwW0
NP,Bagmati,NP-BA,Nepal,"Bagmati, Nepal",Central Development Region,28.0367577,85.4375574,ChIJ_wJv86_i6jkRESgJiF7pmkQ
NP,Bheri,NP-BH,Nepal,"Bheri, Nepal",Mid-Western Development Region,28.517456,81.7787021,ChIJo8oaeJOUojkRbjX5RtNK0jA
